,16,22,18,28,1,23,5,3,4,6,17,27,20,19,0,21,2,24,26,11,30,25,9,15,8,10,29,14,7,31,12,13
16,1.0,-0.8057379496363681,-0.6201300787600119,-0.5765469388224116,-0.6360130756342045,0.6942075018023677,-0.2842984230442507,0.5095607092844194,0.10286527497529206,0.6103942878391323,0.28127042305403793,0.46157383372206917,-0.19647371096094537,0.47576926956355026,0.29904192678021124,-0.07489207995731491,0.09759994793156222,0.48449349336091296,0.6120983712060075,-0.5091745197448813,-0.5015131641991999,-0.6263889876430406,-0.6400776364125174,0.21884102381887913,0.20983606995252682,-0.16862915179225776,-0.23264955347659144,-0.7811111149204917,0.4653207417694765,0.5338258245864068,0.13035626204427717,-0.08729403968111453
22,-0.8057379496363681,1.0,0.7309076293634023,0.6284434649806243,0.5783118814337737,-0.7036483908980334,0.4211679775132994,-0.6761660693714073,-0.4056856570018479,-0.5947607990816579,-0.4320786006423837,-0.7114797973019021,0.33008121194095086,-0.36912154046967954,-0.1422552305032882,-0.05102665472000693,0.09449560460506083,-0.4274036941823528,-0.4741250763774812,0.37912880760228385,0.261807356731335,0.6983736826448197,0.7020771108276244,-0.28174704698673503,-0.27850820982196,0.17145769991625592,0.25899871948927033,0.7163304257774695,-0.533703813424135,-0.6403237854594425,-0.11448695522635882,0.15508624213289854
18,-0.6201300787600119,0.7309076293634023,1.0,0.9542328293613895,0.8170260696854923,-0.7416183061284837,0.7307504435592399,-0.8351498762387406,-0.6414311118932192,-0.6980195600284407,-0.6463917234432659,-0.8599764542156031,-0.05341467781332149,-0.105008959492256,0.09654508998765322,-0.20336024360539914,0.5119537000224156,-0.04632976385862893,-0.3916999989293767,0.23932202833951557,0.27103941549099236,0.613677358457336,0.528433525528054,-0.2555766372200974,-0.22906422030010393,0.2445006865906182,0.09788246571728527,0.5465134983005868,-0.41926493560143047,-0.3578856563483643,0.2851239688520395,-0.14737053113093224
28,-0.5765469388224116,0.6284434649806243,0.9542328293613895,1.0,0.8974160795486192,-0.823621024919563,0.8150774225182914,-0.7471954057126307,-0.6134642434881353,-0.6204528306510793,-0.632105926972368,-0.7868279165365224,-0.11966570095755842,-0.014207174455987936,0.12925197228420915,-0.16914354045124746,0.5071104140503727,-0.05858909381561104,-0.49014259240900215,0.2553020155230143,0.36727909506696105,0.6269083993172613,0.5921786715945766,-0.3920410061552652,-0.05174462430242651,0.3992455859413517,0.1960603798346316,0.4194875563760951,-0.23753255031178214,-0.21846737580955783,0.45783351707819075,-0.38517588628709165
1,-0.6360130756342045,0.5783118814337737,0.8170260696854923,0.8974160795486192,1.0,-0.8466654115788259,0.6827356615371404,-0.5219125407214682,-0.42041812139858087,-0.6332983415194164,-0.7124986369037487,-0.7406514275104567,-0.3051089371775745,0.12313667889902737,0.2957908535707709,-0.31275118330656143,0.46354634866707534,-0.1300982486345019,-0.47517672399611777,0.11345969872051904,0.288090196606551,0.5240491563240052,0.6729512117563619,-0.41023234030083644,0.19331328832096556,0.5797125156046247,0.40246123613867824,0.2839645492685793,0.006682926158446581,0.015601573536123507,0.3655844654675663,-0.453592064802087
23,0.6942075018023677,-0.7036483908980334,-0.7416183061284837,-0.823621024919563,-0.8466654115788259,1.0,-0.6922869057685531,0.5720042856221371,0.40663940532724435,0.4899167805857532,0.42206816901199967,0.5965029181407969,-0.07080279153887,0.09902911047972152,0.049993709025221655,0.005442208178335015,-0.23762457454287644,0.3357679314582975,0.6562620552480957,-0.37543258666053114,-0.5337671806450379,-0.7914011453396816,-0.8437847630417532,0.5798131485177151,-0.14099070256188578,-0.5335425688878972,-0.49183211783687886,-0.3661542249961231,0.07541850410800566,0.2328554294517734,-0.40657772991922814,0.4635883322059288
5,-0.2842984230442507,0.4211679775132994,0.7307504435592399,0.8150774225182914,0.6827356615371404,-0.6922869057685531,1.0,-0.7373398295939133,-0.8125703303053768,-0.42791177471450775,-0.5523760927247239,-0.6565872548045127,-0.05564482196011936,0.2350729762288472,0.15560735852726867,-0.15436705942881282,0.5311052304844025,0.15471549902903284,-0.4458674782906617,0.3866185638241179,0.45728414645507603,0.70165552345019,0.6284312954239307,-0.6836627300986713,0.18948419194424257,0.575376246003701,0.3594979066605715,0.20827165557016264,-0.17885302592674274,-0.21530965984654876,0.5559272773491003,-0.5088758314565497
3,0.5095607092844194,-0.6761660693714073,-0.8351498762387406,-0.7471954057126307,-0.5219125407214682,0.5720042856221371,-0.7373398295939133,1.0,0.8218536667584219,0.6837853866142344,0.483424643780572,0.7445001673056069,-0.11949658152742518,0.06597304544625414,0.0774291896200499,0.1478670602128934,-0.49821244298009576,-0.1662490812198837,0.2430828300023155,-0.4299384965883683,-0.3601494331091056,-0.7745286812769662,-0.46797993258462994,0.30979380919005556,0.2545785518150569,-0.14227706305017457,-0.07838734542782896,-0.5799604104907553,0.6449166373182316,0.5827401767730448,-0.2001537943079906,-0.04069252247867376
4,0.10286527497529206,-0.4056856570018479,-0.6414311118932192,-0.6134642434881353,-0.42041812139858087,0.40663940532724435,-0.8125703303053768,0.8218536667584219,1.0,0.5491779962949344,0.612878522969134,0.7333753526417284,0.09647352599638291,-0.38632789326617245,-0.27408459432246973,0.3983302262274569,-0.7107223652415591,-0.46594527737927877,0.010923504633860137,-0.16746703554525352,-0.1240850259266517,-0.6011475721754836,-0.4014549202500158,0.4398661441466422,-0.09646322868208221,-0.37536349010521347,-0.24632016406489238,-0.15276590220961994,0.30773954428328515,0.263627681491817,-0.3181085068340662,0.17706387909204543
